insee,com,annee,autres_btinf36_nb,autres_btinf36_puis,autres_btinf36_prod,autres_btsup36_nb,autres_btsup36_puis,autres_btsup36_prod,autres_hta_nb,autres_hta_puis,autres_hta_prod,bionrj_btinf36_nb,bionrj_btinf36_puis,bionrj_btinf36_prod,bionrj_btsup36_nb,bionrj_btsup36_puis,bionrj_btsup36_prod,bionrj_hta_nb,bionrj_hta_puis,bionrj_hta_prod,coge_btinf36_nb,coge_btinf36_puis,coge_btinf36_prod,coge_btsup36_nb,coge_btsup36_puis,coge_btsup36_prod,coge_hta_nb,coge_hta_puis,coge_hta_prod,eol_btinf36_nb,eol_btinf36_puis,eol_btinf36_prod,eol_btsup36_nb,eol_btsup36_puis,eol_btsup36_prod,eol_hta_nb,eol_hta_puis,eol_hta_prod,hyd_btinf36_nb,hyd_btinf36_puis,hyd_btinf36_prod,hyd_btsup36_nb,hyd_btsup36_puis,hyd_btsup36_prod,hyd_hta_nb,hyd_hta_puis,hyd_hta_prod,pv_btinf36_nb,pv_btinf36_puis,pv_btinf36_prod,pv_btsup36_nb,pv_btsup36_puis,pv_btsup36_prod,pv_hta_nb,pv_hta_puis,pv_hta_prod,secret
95539,Saint-Brice-sous-Forêt,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,,,,,,,Photovoltaïque BTINF36
95555,Saint-Gratien,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,,,,Photovoltaïque BTINF36
95563,Saint-Leu-la-Forêt,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,14737,,,,,,,
95566,Saint-Martin-du-Tertre,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
95572,Saint-Ouen-l'Aumône,2011,,,,,,,,,,,,,,,,1,5200,16582600,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,57,41720,,,,1,756,693919,
95574,Saint-Prix,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,21,18644,,,,,,,
95582,Sannois,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,30,28760,,,,,,,
95584,Santeuil,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
95585,Sarcelles,2011,,,,,,,,,,,,,,,,1,2500,8073058,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,64,40792,,,,,,,
95592,Seraincourt,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
95594,Seugy,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,Photovoltaïque BTINF36
95598,Soisy-sous-Montmorency,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,,,,,,,Photovoltaïque BTINF36
95604,Survilliers,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
95607,Taverny,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,38,34089,,,,,,,
95612,Le Thillay,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,24,19302,,,,,,,
95625,Us,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,Photovoltaïque BTINF36
95637,Vauréal,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,105,81438,,,,,,,
95641,Vémars,2011,,,,,,,,,,,,,,,,1,580,3121160,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,Photovoltaïque BTINF36
95651,Vétheuil,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
95652,Viarmes,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,,,,Photovoltaïque BTINF36
95675,Villeron,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,Photovoltaïque BTINF36
95676,Villers-en-Arthies,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
95678,Villiers-Adam,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
95680,Villiers-le-Bel,2011,,,,,,,,,,,,,,,,,,,,,,,,,1,6530,22585992,,,,,,,,,,,,,,,,,,,6,0,0,,,,,,,Photovoltaïque BTINF36
77316,Moret-Loing-et-Orvanne,2011,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,0,0,0,23,47,33910,0,0,0,0,0,0,Photovoltaïque BTINF36
91228,Evry,2011,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,3,17045,57212124,,,,0,0,0,0,0,0,,,,,,,0,0,0,18,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
91390,Le Mérévillois,2011,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,0,0,0,21,44,42963,0,0,0,0,0,0,Photovoltaïque BTINF36
78320,Notre-Dame-de-la-Mer,2011,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
78158,Le Chesnay-Rocquencourt,2011,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,1,10700,36597480,,,,0,0,0,0,0,0,,,,,,,0,0,0,3,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
78551,Saint-Germain-en-Laye,2011,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,2,6595,14696383,,,,0,0,0,0,0,0,,,,,,,0,0,0,10,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77433,Beautheil-Saints,2011,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,0,0,0,9,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
77109,Chenoise-Cuharmoy,2011,,,,,,,,,,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,,0,0,0,11,0,0,0,0,0,0,0,0,Photovoltaïque BTINF36
75056,Paris,2012,,,,,,,,,,,,,,,,,,,,,,1,230,764406,4,5561,14176096,,,,,,,,,,,,,,,,,,,40,456,198858,3,301,23279,,,,
77001,Achères-la-Forêt,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,Photovoltaïque BTINF36
77002,Amillis,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,,,,Photovoltaïque BTINF36
77004,Andrezel,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77005,Annet-sur-Marne,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,27,23864,,,,,,,
77006,Arbonne-la-Forêt,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
77008,Armentières-en-Brie,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,1,120,124275,,,,Photovoltaïque BTINF36
77010,Aubepierre-Ozouer-le-Repos,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,,,,,,,Photovoltaïque BTINF36
77011,Aufferville,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77012,Augers-en-Brie,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77013,Aulnoy,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77014,Avon,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,,,,,,,Photovoltaïque BTINF36
77015,Baby,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77016,Bagneaux-sur-Loing,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77018,Bailly-Romainvilliers,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,51,41758,,,,,,,
77020,Bannost-Villegagnon,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,1,69,86833,,,,Photovoltaïque BTINF36
77022,Barbizon,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77024,Bassevelle,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,Photovoltaïque BTINF36
77025,Bazoches-lès-Bray,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
77026,Beauchery-Saint-Martin,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,Photovoltaïque BTINF36
77027,Beaumont-du-Gâtinais,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,Photovoltaïque BTINF36
77030,Bellot,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
77031,Bernay-Vilbert,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
77032,Beton-Bazoches,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
77033,Bezalles,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
77035,Blennes,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1,60,70005,,,,Photovoltaïque BTINF36
77037,Bois-le-Roi,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,,,,Photovoltaïque BTINF36
77038,Boissettes,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,Photovoltaïque BTINF36
77039,Boissise-la-Bertrand,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77040,Boissise-le-Roi,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,39,38323,,,,,,,
77041,Boissy-aux-Cailles,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,96,28404,,,,Photovoltaïque BTINF36
77042,Boissy-le-Châtel,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,60,47528,,,,,,,
77043,Boitron,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,Photovoltaïque BTINF36
77044,Bombon,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77045,Bougligny,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,,,,Photovoltaïque BTINF36
77046,Boulancourt,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1,156,167303,,,,Photovoltaïque BTINF36
77047,Bouleurs,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,40,33625,,,,,,,
77048,Bourron-Marlotte,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,Photovoltaïque BTINF36
77049,Boutigny,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,,,,,,,Photovoltaïque BTINF36
77050,Bransles,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,Photovoltaïque BTINF36
77051,Bray-sur-Seine,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,41,44872,,,,Photovoltaïque BTINF36
77052,Bréau,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77053,Brie-Comte-Robert,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,73,53513,,,,,,,
77054,La Brosse-Montceaux,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77055,Brou-sur-Chantereine,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
77056,Burcy,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77057,Bussières,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77058,Bussy-Saint-Georges,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,,,,,,,Photovoltaïque BTINF36
77059,Bussy-Saint-Martin,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,Photovoltaïque BTINF36
77060,Buthiers,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77061,Cannes-Écluse,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,Photovoltaïque BTINF36
77062,Carnetin,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
77063,La Celle-sur-Morin,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,,,,,,,Photovoltaïque BTINF36
77065,Cély,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,Photovoltaïque BTINF36
77067,Cesson,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,0,,,,,,,Photovoltaïque BTINF36
77068,Cessoy-en-Montois,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,Photovoltaïque BTINF36
77069,Chailly-en-Bière,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
77070,Chailly-en-Brie,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,1,160,162401,,,,Photovoltaïque BTINF36
77071,Chaintreaux,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
77073,Chalautre-la-Petite,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77075,Chalifert,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,,,,Photovoltaïque BTINF36
77076,Chalmaison,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,Photovoltaïque BTINF36
77077,Chambry,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,Photovoltaïque BTINF36
77078,Chamigny,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,Photovoltaïque BTINF36
77079,Champagne-sur-Seine,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,33,28919,,,,,,,
77080,Champcenest,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,Photovoltaïque BTINF36
77081,Champdeuil,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,Photovoltaïque BTINF36
77083,Champs-sur-Marne,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,56,47809,1,145,93657,,,,
77084,Changis-sur-Marne,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,25,23600,1,203,215911,,,,
77085,Chanteloup-en-Brie,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,Photovoltaïque BTINF36
77086,La Chapelle-Gauthier,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
77087,La Chapelle-Iger,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54,56300,,,,
77088,La Chapelle-la-Reine,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,34,24037,1,68,3499,,,,
77089,La Chapelle-Rablais,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,Photovoltaïque BTINF36
77090,La Chapelle-Saint-Sulpice,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77091,Les Chapelles-Bourbon,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,Photovoltaïque BTINF36
77093,La Chapelle-Moutils,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,57,69169,,,,Photovoltaïque BTINF36
77094,Charmentray,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80,92350,,,,
77095,Charny,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,Photovoltaïque BTINF36
77096,Chartrettes,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2700,5105721,12,51,43883,,,,,,,
77097,Chartronges,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,Photovoltaïque BTINF36
77098,Châteaubleau,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77099,Château-Landon,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,,,,Photovoltaïque BTINF36
77100,Le Châtelet-en-Brie,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,34,27918,,,,,,,
77101,Châtenay-sur-Seine,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,,,,,,,Photovoltaïque BTINF36
77103,Châtillon-la-Borde,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77104,Châtres,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
77106,Chauffry,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,,,,,,,Photovoltaïque BTINF36
77107,Chaumes-en-Brie,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,1,204,238629,,,,Photovoltaïque BTINF36
77108,Chelles,2012,,,,,,,,,,,,,,,,,,,,,,,,,1,8000,28349364,,,,,,,,,,,,,,,,,,,73,226,156067,,,,,,,
77110,Chenou,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,Photovoltaïque BTINF36
77111,Chessy,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,40,34247,,,,,,,
77113,Chevru,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,,,,,,,Photovoltaïque BTINF36
77114,Chevry-Cossigny,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,58,48583,,,,,,,
77115,Chevry-en-Sereine,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,Photovoltaïque BTINF36
77116,Choisy-en-Brie,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,Photovoltaïque BTINF36
77117,Citry,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,Photovoltaïque BTINF36
77118,Claye-Souilly,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,65,51455,,,,,,,
77119,Clos-Fontaine,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
77120,Cocherel,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
77121,Collégien,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,,,,,,,Photovoltaïque BTINF36
77122,Combs-la-Ville,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,136,108094,,,,,,,
77123,Compans,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,Photovoltaïque BTINF36
77124,Conches-sur-Gondoire,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,,,,Photovoltaïque BTINF36
77125,Condé-Sainte-Libiaire,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,33,21296,,,,,,,
77126,Congis-sur-Thérouanne,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,18051,,,,,,,
77127,Coubert,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,,,,,,,Photovoltaïque BTINF36
77128,Couilly-Pont-aux-Dames,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,Photovoltaïque BTINF36
77129,Coulombs-en-Valois,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,Photovoltaïque BTINF36
77130,Coulommes,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77131,Coulommiers,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,97,92998,,,,,,,
77132,Coupvray,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,,,,Photovoltaïque BTINF36
77133,Courcelles-en-Bassée,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77134,Courchamp,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1,129,165146,,,,Photovoltaïque BTINF36
77135,Courpalay,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,,,,,,,Photovoltaïque BTINF36
77137,Courtacon,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
77138,Courtomer,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,,,,,,Photovoltaïque BTINF36
77139,Courtry,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,41,26941,,,,,,,
77141,Coutevroult,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,,,,Photovoltaïque BTINF36
77142,Crécy-la-Chapelle,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,26,24208,,,,,,,
77143,Crégy-lès-Meaux,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,53,41725,,,,,,,
77144,Crèvecoeur-en-Brie,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,Photovoltaïque BTINF36
77145,Crisenoy,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,99,113848,,,,
77146,Croissy-Beaubourg,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,,,,,,Photovoltaïque BTINF36
