annee,consommation ,consommation_normale ,energie ,epci,nom_epci ,secteur
2005,9 260,9 260,GN,200077055,Le Dourdannais en Hurepoix,IND
2005,660,660,PP+CMS,200077055,Le Dourdannais en Hurepoix,IND
2005,17 760,17 450,BOIS,200077055,Le Dourdannais en Hurepoix,RES
2005,73 500,73 110,ELEC,200077055,Le Dourdannais en Hurepoix,RES
2005,106 760,105 250,GN,200077055,Le Dourdannais en Hurepoix,RES
2005,40 110,39 500,PP+CMS,200077055,Le Dourdannais en Hurepoix,RES
2005,10 150,10 010,URB,200077055,Le Dourdannais en Hurepoix,RES
2005,33 310,33 230,ELEC,200077055,Le Dourdannais en Hurepoix,TER
2005,49 180,48 500,GN,200077055,Le Dourdannais en Hurepoix,TER
2005,6 070,5 990,PP+CMS,200077055,Le Dourdannais en Hurepoix,TER
2005,1 810,1 780,URB,200077055,Le Dourdannais en Hurepoix,TER
2005,148 260,148 260,PP+CMS,200077055,Le Dourdannais en Hurepoix,TRAF
2005,470,470,ELEC,247700032,Les Portes Briardes entre Villes et Forêts,AGR
2005,2 370,2 370,PP+CMS,247700032,Les Portes Briardes entre Villes et Forêts,AGR
2005,44 700,44 700,ELEC,247700032,Les Portes Briardes entre Villes et Forêts,IND
2005,68 330,68 330,GN,247700032,Les Portes Briardes entre Villes et Forêts,IND
2005,3 600,3 600,PP+CMS,247700032,Les Portes Briardes entre Villes et Forêts,IND
2005,31 260,30 350,BOIS,247700032,Les Portes Briardes entre Villes et Forêts,RES
2005,122 750,121 630,ELEC,247700032,Les Portes Briardes entre Villes et Forêts,RES
2005,211 430,206 410,GN,247700032,Les Portes Briardes entre Villes et Forêts,RES
2005,37 900,37 000,PP+CMS,247700032,Les Portes Briardes entre Villes et Forêts,RES
2005,2 680,2 600,BOIS,247700032,Les Portes Briardes entre Villes et Forêts,TER
2005,61 970,61 720,ELEC,247700032,Les Portes Briardes entre Villes et Forêts,TER
2005,50 440,49 280,GN,247700032,Les Portes Briardes entre Villes et Forêts,TER
2005,11 870,11 610,PP+CMS,247700032,Les Portes Briardes entre Villes et Forêts,TER
2005,198 750,198 750,PP+CMS,247700032,Les Portes Briardes entre Villes et Forêts,TRAF
2005,90,90,ELEC,247700032,Les Portes de l'Ile de France,AGR
2005,3 490,3 490,GN,247700032,Les Portes de l'Ile de France,AGR
2005,6 680,6 680,PP+CMS,247700032,Les Portes de l'Ile de France,AGR
2005,326 060,326 060,ELEC,247700032,Les Portes de l'Ile de France,IND
2005,151 950,151 950,GN,247700032,Les Portes de l'Ile de France,IND
2005,5 890,5 890,PP+CMS,247700032,Les Portes de l'Ile de France,IND
2005,19 760,19 340,BOIS,247700032,Les Portes de l'Ile de France,RES
2005,72 350,71 870,ELEC,247700032,Les Portes de l'Ile de France,RES
2005,47 720,46 920,GN,247700032,Les Portes de l'Ile de France,RES
2005,75 920,74 450,PP+CMS,247700032,Les Portes de l'Ile de France,RES
2005,25 620,25 540,ELEC,247700032,Les Portes de l'Ile de France,TER
2005,9 850,9 690,GN,247700057,Les Portes de l'Ile de France,TER
2005,3 380,3 320,PP+CMS,247700057,Les Portes de l'Ile de France,TER
2005,272 590,272 590,PP+CMS,247700057,Les Portes de l'Ile de France,TRAF
2005,230,230,ELEC,247700057,L'Orée de la Brie,AGR
2005,3 540,3 540,PP+CMS,247700057,L'Orée de la Brie,AGR
2005,13 010,13 010,ELEC,247700057,L'Orée de la Brie,IND
2005,10 280,10 280,GN,247700057,L'Orée de la Brie,IND
2005,4 650,4 650,PP+CMS,247700057,L'Orée de la Brie,IND
2005,13 620,13 250,BOIS,247700057,L'Orée de la Brie,RES
2005,66 850,66 290,ELEC,247700057,L'Orée de la Brie,RES
2005,112 010,109 470,GN,247700057,L'Orée de la Brie,RES
2005,24 630,24 080,PP+CMS,247700057,L'Orée de la Brie,RES
2005,56 730,56 510,ELEC,247700057,L'Orée de la Brie,TER
2005,47 360,46 280,GN,247700057,L'Orée de la Brie,TER
2005,10 000,9 790,PP+CMS,247700057,L'Orée de la Brie,TER
2005,244 650,244 650,PP+CMS,247700057,L'Orée de la Brie,TRAF
2005,520,520,ELEC,247700057,Marne et Gondoire,AGR
2005,540,540,GN,247700057,Marne et Gondoire,AGR
2005,3 020,3 020,PP+CMS,247700057,Marne et Gondoire,AGR
2005,108 880,108 880,ELEC,247700057,Marne et Gondoire,IND
2005,146 610,146 610,GN,247700057,Marne et Gondoire,IND
2005,7 310,7 310,PP+CMS,247700057,Marne et Gondoire,IND
2005,46 000,44 660,BOIS,247700057,Marne et Gondoire,RES
2005,219 600,217 850,ELEC,247700057,Marne et Gondoire,RES
2005,427 590,417 550,GN,247700057,Marne et Gondoire,RES
2005,71 210,69 480,PP+CMS,247700065,Marne et Gondoire,RES
2005,358 430,356 920,ELEC,247700065,Marne et Gondoire,TER
2005,135 280,132 150,GN,247700065,Marne et Gondoire,TER
2005,34 270,33 530,PP+CMS,247700065,Marne et Gondoire,TER
2005,807 110,807 110,PP+CMS,247700065,Marne et Gondoire,TRAF
2005,260,260,ELEC,247700065,Melun Val de Seine,AGR
2005,9 110,9 110,PP+CMS,247700065,Melun Val de Seine,AGR
2005,103 560,103 560,ELEC,247700065,Melun Val de Seine,IND
2005,277 370,277 370,GN,247700065,Melun Val de Seine,IND
2005,11 710,11 710,PP+CMS,247700065,Melun Val de Seine,IND
2005,730,730,URB,247700065,Melun Val de Seine,IND
2005,90 680,88 030,BOIS,247700065,Melun Val de Seine,RES
2005,254 090,252 030,ELEC,247700065,Melun Val de Seine,RES
2005,496 240,484 880,GN,247700065,Melun Val de Seine,RES
2005,115 000,112 240,PP+CMS,247700065,Melun Val de Seine,RES
2005,103 600,101 240,URB,247700065,Melun Val de Seine,RES
2005,237 210,236 180,ELEC,247700065,Melun Val de Seine,TER
2005,272 690,266 500,GN,247700065,Melun Val de Seine,TER
2005,54 820,53 620,PP+CMS,247700065,Melun Val de Seine,TER
2005,87 760,85 650,URB,247700065,Melun Val de Seine,TER
2005,1 128 000,1 128 000,PP+CMS,247700065,Melun Val de Seine,TRAF
2005,630,630,ELEC,247700065,Moret Seine et Loing,AGR
2005,12 340,12 340,PP+CMS,247700065,Moret Seine et Loing,AGR
2005,14 020,14 020,ELEC,247700065,Moret Seine et Loing,IND
2005,41 450,41 450,GN,247700065,Moret Seine et Loing,IND
2005,1 710,1 710,PP+CMS,247700107,Moret Seine et Loing,IND
2005,36 140,35 080,BOIS,247700107,Moret Seine et Loing,RES
2005,120 290,119 300,ELEC,247700107,Moret Seine et Loing,RES
2005,186 700,182 290,GN,247700107,Moret Seine et Loing,RES
2005,77 120,75 150,PP+CMS,247700107,Moret Seine et Loing,RES
2005,59 100,58 830,ELEC,247700107,Moret Seine et Loing,TER
2005,22 370,21 850,GN,247700107,Moret Seine et Loing,TER
2005,4 810,4 700,PP+CMS,247700107,Moret Seine et Loing,TER
2005,143 360,143 360,PP+CMS,247700107,Moret Seine et Loing,TRAF
2005,9 170,9 170,ELEC,247700107,Paris,AGR
2005,1 070,1 070,GN,247700107,Paris,AGR
2005,455 510,455 510,ELEC,247700107,Paris,IND
2005,96 250,96 250,GN,247700107,Paris,IND
2005,191 850,191 850,PP+CMS,247700107,Paris,IND
2005,139 240,139 240,URB,247700107,Paris,IND
2005,242 890,235 740,BOIS,247700107,Paris,RES
2005,4 464 030,4 422 500,ELEC,247700107,Paris,RES
2005,7 967 630,7 790 910,GN,247700107,Paris,RES
2005,1 774 560,1 735 500,PP+CMS,247700107,Paris,RES
2005,1 949 400,1 904 610,URB,247700107,Paris,RES
2005,7 878 130,7 843 220,ELEC,247700107,Paris,TER
2005,2 602 470,2 543 300,GN,247700107,Paris,TER
2005,1 437 060,1 405 390,PP+CMS,247700107,Paris,TER
2005,2 107 490,2 057 280,URB,247700107,Paris,TER
2005,6 330 920,6 330 920,PP+CMS,247700107,Paris,TRAF
2005,170,170,ELEC,247700339,Paris - Vallée de la Marne,AGR
2005,1 780,1 780,PP+CMS,247700339,Paris - Vallée de la Marne,AGR
2005,97 530,97 530,ELEC,247700339,Paris - Vallée de la Marne,IND
2005,184 500,184 500,GN,247700339,Paris - Vallée de la Marne,IND
2005,50 080,50 080,PP+CMS,247700339,Paris - Vallée de la Marne,IND
2005,135 960,131 980,BOIS,247700339,Paris - Vallée de la Marne,RES
2005,421 190,417 850,ELEC,247700339,Paris - Vallée de la Marne,RES
2005,976 910,953 960,GN,247700339,Paris - Vallée de la Marne,RES
2005,104 170,101 810,PP+CMS,247700339,Paris - Vallée de la Marne,RES
2005,78 610,76 820,URB,247700339,Paris - Vallée de la Marne,RES
2005,551 060,548 740,ELEC,247700339,Paris - Vallée de la Marne,TER
2005,293 980,287 200,GN,247700339,Paris - Vallée de la Marne,TER
2005,77 500,75 780,PP+CMS,247700339,Paris - Vallée de la Marne,TER
2005,25 330,24 740,URB,247700339,Paris - Vallée de la Marne,TER
2005,1 014 360,1 014 360,PP+CMS,247700339,Paris - Vallée de la Marne,TRAF
2005,180,180,ELEC,247700339,Paris Est Marne et Bois,AGR
2005,900,900,GN,247700339,Paris Est Marne et Bois,AGR
2005,500,500,PP+CMS,247700339,Paris Est Marne et Bois,AGR
2005,197 510,197 510,ELEC,247700339,Paris Est Marne et Bois,IND
2005,761 560,761 560,GN,247700339,Paris Est Marne et Bois,IND
2005,13 470,13 470,PP+CMS,247700339,Paris Est Marne et Bois,IND
2005,1 040,1 040,URB,247700339,Paris Est Marne et Bois,IND
2005,106 980,104 820,BOIS,247700339,Paris Est Marne et Bois,RES
2005,899 540,894 500,ELEC,247700339,Paris Est Marne et Bois,RES
2005,2 258 860,2 222 800,GN,247700339,Paris Est Marne et Bois,RES
2005,716 770,704 930,PP+CMS,247700438,Paris Est Marne et Bois,RES
2005,180 660,177 830,URB,247700438,Paris Est Marne et Bois,RES
2005,781 790,779 480,ELEC,247700438,Paris Est Marne et Bois,TER
2005,583 410,574 120,GN,247700438,Paris Est Marne et Bois,TER
2005,145 290,143 090,PP+CMS,247700438,Paris Est Marne et Bois,TER
2005,93 750,92 230,URB,247700438,Paris Est Marne et Bois,TER
2005,1 601 660,1 601 660,PP+CMS,247700438,Paris Est Marne et Bois,TRAF
2005,800,800,ELEC,247700438,Paris Ouest La Défense,AGR
2005,1 190,1 190,GN,247700438,Paris Ouest La Défense,AGR
2005,1 370,1 370,PP+CMS,247700438,Paris Ouest La Défense,AGR
2005,435 010,435 010,ELEC,247700438,Paris Ouest La Défense,IND
2005,1 064 460,1 064 460,GN,247700438,Paris Ouest La Défense,IND
2005,174 920,174 920,PP+CMS,247700438,Paris Ouest La Défense,IND
2005,2 470,2 470,URB,247700438,Paris Ouest La Défense,IND
2005,64 810,63 680,BOIS,247700438,Paris Ouest La Défense,RES
2005,1 050 390,1 044 930,ELEC,247700438,Paris Ouest La Défense,RES
2005,2 227 050,2 197 670,GN,247700438,Paris Ouest La Défense,RES
2005,695 680,686 030,PP+CMS,247700438,Paris Ouest La Défense,RES
2005,382 920,377 730,URB,247700438,Paris Ouest La Défense,RES
2005,2 254 710,2 248 620,ELEC,247700438,Paris Ouest La Défense,TER
2005,963 370,949 710,GN,247700438,Paris Ouest La Défense,TER
2005,356 840,351 970,PP+CMS,247700438,Paris Ouest La Défense,TER
2005,376 810,371 250,URB,247700438,Paris Ouest La Défense,TER
2005,1 426 000,1 426 000,PP+CMS,247700438,Paris Ouest La Défense,TRAF
2005,280,280,ELEC,247700438,Paris Terres d'Envol,AGR
2005,270,270,PP+CMS,247700594,Paris Terres d'Envol,AGR
2005,204 080,204 080,ELEC,247700594,Paris Terres d'Envol,IND
2005,899 470,899 470,GN,247700594,Paris Terres d'Envol,IND
2005,17 300,17 300,PP+CMS,247700594,Paris Terres d'Envol,IND
2005,94 130,93 200,BOIS,247700594,Paris Terres d'Envol,RES
2005,528 370,527 180,ELEC,247700594,Paris Terres d'Envol,RES
2005,1 347 670,1 337 110,GN,247700594,Paris Terres d'Envol,RES
2005,284 810,282 510,PP+CMS,247700594,Paris Terres d'Envol,RES
2005,266 450,264 400,URB,247700594,Paris Terres d'Envol,RES
2005,567 900,567 140,ELEC,247700594,Paris Terres d'Envol,TER
2005,579 150,574 640,GN,247700594,Paris Terres d'Envol,TER
2005,138 350,137 420,PP+CMS,247700594,Paris Terres d'Envol,TER
2005,204 780,203 200,URB,247700594,Paris Terres d'Envol,TER
2005,1 345 200,1 345 200,PP+CMS,247700594,Paris Terres d'Envol,TRAF
2005,2 530,2 530,ELEC,247700594,Pays de Fontainebleau,AGR
2005,6 000,6 000,GN,247700594,Pays de Fontainebleau,AGR
2005,20 000,20 000,PP+CMS,247700594,Pays de Fontainebleau,AGR
2005,16 330,16 330,ELEC,247700594,Pays de Fontainebleau,IND
2005,38 330,38 330,GN,247700594,Pays de Fontainebleau,IND
2005,3 090,3 090,PP+CMS,247700594,Pays de Fontainebleau,IND
2005,52 600,51 060,BOIS,247700594,Pays de Fontainebleau,RES
2005,198 680,197 120,ELEC,247700594,Pays de Fontainebleau,RES
2005,430 980,420 800,GN,247700594,Pays de Fontainebleau,RES
2005,130 580,127 310,PP+CMS,247700594,Pays de Fontainebleau,RES
2005,22 330,21 830,URB,247700594,Pays de Fontainebleau,RES
2005,125 270,124 740,ELEC,247700644,Pays de Fontainebleau,TER
2005,116 810,114 210,GN,247700644,Pays de Fontainebleau,TER
2005,19 400,18 970,PP+CMS,247700644,Pays de Fontainebleau,TER
2005,2 230,2 180,URB,247700644,Pays de Fontainebleau,TER
2005,845 380,845 380,PP+CMS,247700644,Pays de Fontainebleau,TRAF
2005,1 590,1 590,ELEC,247700644,Pays de Limours,AGR
2005,4 180,4 180,GN,247700644,Pays de Limours,AGR
2005,6 740,6 740,PP+CMS,247700644,Pays de Limours,AGR
2005,8 300,8 300,ELEC,247700644,Pays de Limours,IND
2005,29 950,29 950,GN,247700644,Pays de Limours,IND
2005,4 730,4 730,PP+CMS,247700644,Pays de Limours,IND
2005,20 740,20 370,BOIS,247700644,Pays de Limours,RES
2005,86 110,85 620,ELEC,247700644,Pays de Limours,RES
2005,105 140,103 640,GN,247700644,Pays de Limours,RES
2005,41 800,41 160,PP+CMS,247700644,Pays de Limours,RES
2005,32 330,32 250,ELEC,247700644,Pays de Limours,TER
2005,27 050,26 660,GN,247700644,Pays de Limours,TER
2005,4 600,4 540,PP+CMS,247700644,Pays de Limours,TER
2005,509 410,509 410,PP+CMS,247700644,Pays de Limours,TRAF
2005,1 250,1 250,ELEC,247700644,Pays de l'Ourcq,AGR
2005,11 760,11 760,PP+CMS,247700644,Pays de l'Ourcq,AGR
2005,75 090,75 090,ELEC,247700644,Pays de l'Ourcq,IND
2005,169 210,169 210,GN,247700644,Pays de l'Ourcq,IND
2005,3 150,3 150,PP+CMS,247700644,Pays de l'Ourcq,IND
2005,18 240,17 700,BOIS,247700644,Pays de l'Ourcq,RES
2005,51 140,50 680,ELEC,247700701,Pays de l'Ourcq,RES
2005,43 990,42 970,GN,247700701,Pays de l'Ourcq,RES
2005,42 800,41 680,PP+CMS,247700701,Pays de l'Ourcq,RES
2005,15 430,15 360,ELEC,247700701,Pays de l'Ourcq,TER
2005,15 270,14 900,GN,247700701,Pays de l'Ourcq,TER
2005,2 620,2 560,PP+CMS,247700701,Pays de l'Ourcq,TER
2005,107 140,107 140,PP+CMS,247700701,Pays de l'Ourcq,TRAF
2005,1 190,1 190,ELEC,247700701,Pays de Meaux,AGR
2005,440,440,GN,247700701,Pays de Meaux,AGR
2005,11 900,11 900,PP+CMS,247700701,Pays de Meaux,AGR
2005,139 120,139 120,ELEC,247700701,Pays de Meaux,IND
2005,945 560,945 560,GN,247700701,Pays de Meaux,IND
2005,25 180,25 180,PP+CMS,247700701,Pays de Meaux,IND
2005,75 670,73 460,BOIS,247700701,Pays de Meaux,RES
2005,228 420,226 430,ELEC,247700701,Pays de Meaux,RES
2005,295 750,288 970,GN,247700701,Pays de Meaux,RES
2005,89 770,87 560,PP+CMS,247700701,Pays de Meaux,RES
2005,141 090,137 880,URB,247700701,Pays de Meaux,RES
2005,186 700,185 900,ELEC,247700701,Pays de Meaux,TER
2005,155 090,151 490,GN,247700701,Pays de Meaux,TER
2005,29 950,29 290,PP+CMS,247700701,Pays de Meaux,TER
2005,66 430,64 850,URB,247700701,Pays de Meaux,TER
2005,615 990,615 990,PP+CMS,247700701,Pays de Meaux,TRAF
2005,250,250,ELEC,247700701,Pays de Montereau,AGR
2005,2 750,2 750,GN,247700701,Pays de Montereau,AGR
2005,12 760,12 760,PP+CMS,200033173,Pays de Montereau,AGR
2005,643 710,643 710,ELEC,200033173,Pays de Montereau,IND
2005,496 320,496 320,GN,200033173,Pays de Montereau,IND
2005,95 610,95 610,PP+CMS,200033173,Pays de Montereau,IND
2005,31 760,30 830,BOIS,200033173,Pays de Montereau,RES
2005,102 190,101 330,ELEC,200033173,Pays de Montereau,RES
2005,121 270,118 490,GN,200033173,Pays de Montereau,RES
2005,49 110,47 880,PP+CMS,200033173,Pays de Montereau,RES
2005,33 580,32 830,URB,200033173,Pays de Montereau,RES
2005,73 810,73 510,ELEC,200033173,Pays de Montereau,TER
2005,86 460,84 460,GN,200033173,Pays de Montereau,TER
2005,11 440,11 200,PP+CMS,200033173,Pays de Montereau,TER
2005,8 470,8 270,URB,200033173,Pays de Montereau,TER
2005,334 450,334 450,PP+CMS,200033173,Pays de Montereau,TRAF
2005,1 250,1 250,ELEC,200033173,Pays de Nemours,AGR
2005,450,450,GN,200033173,Pays de Nemours,AGR
2005,12 380,12 380,PP+CMS,200033173,Pays de Nemours,AGR
2005,162 920,162 920,ELEC,200033173,Pays de Nemours,IND
2005,216 920,216 920,GN,200033173,Pays de Nemours,IND
2005,5 020,5 020,PP+CMS,200033173,Pays de Nemours,IND
2005,9 330,9 330,URB,200033173,Pays de Nemours,IND
2005,30 390,29 500,BOIS,200033173,Pays de Nemours,RES
2005,79 790,79 170,ELEC,200033173,Pays de Nemours,RES
2005,120 900,118 090,GN,200033173,Pays de Nemours,RES
2005,63 630,62 000,PP+CMS,200033173,Pays de Nemours,RES
2005,1 150,1 130,URB,200034130,Pays de Nemours,RES
2005,50 630,50 430,ELEC,200034130,Pays de Nemours,TER
2005,56 710,55 430,GN,200034130,Pays de Nemours,TER
2005,10 380,10 160,PP+CMS,200034130,Pays de Nemours,TER
2005,8 130,7 950,URB,200034130,Pays de Nemours,TER
2005,255 580,255 580,PP+CMS,200034130,Pays de Nemours,TRAF
2005,330,330,ELEC,200034130,Pays Houdanais,AGR
2005,10 580,10 580,PP+CMS,200034130,Pays Houdanais,AGR
2005,2 580,2 580,ELEC,200034130,Pays Houdanais,IND
2005,5 400,5 400,GN,200034130,Pays Houdanais,IND
2005,1 480,1 480,PP+CMS,200034130,Pays Houdanais,IND
2005,22 050,21 580,BOIS,200034130,Pays Houdanais,RES
2005,92 200,91 570,ELEC,200034130,Pays Houdanais,RES
2005,70 420,69 210,GN,200034130,Pays Houdanais,RES
2005,90 300,88 560,PP+CMS,200034130,Pays Houdanais,RES
2005,25 300,25 230,ELEC,200034130,Pays Houdanais,TER
2005,24 780,24 370,GN,200034130,Pays Houdanais,TER
2005,6 260,6 160,PP+CMS,200034130,Pays Houdanais,TER
2005,154 030,154 030,PP+CMS,200034130,Pays Houdanais,TRAF
2005,1 640,1 640,ELEC,200034130,Plaine Commune,AGR
2005,1 090,1 090,GN,200034130,Plaine Commune,AGR
2005,530,530,PP+CMS,200034130,Plaine Commune,AGR
2005,212 760,212 760,ELEC,200034130,Plaine Commune,IND
2005,3 291 960,3 291 960,GN,200034130,Plaine Commune,IND
2005,36 920,36 920,PP+CMS,200034130,Plaine Commune,IND
2005,36 950,36 950,URB,200058519,Plaine Commune,IND
2005,44 730,44 290,BOIS,200058519,Plaine Commune,RES
2005,561 870,560 190,ELEC,200058519,Plaine Commune,RES
2005,1 232 730,1 223 580,GN,200058519,Plaine Commune,RES
2005,156 900,155 750,PP+CMS,200058519,Plaine Commune,RES
2005,300 780,298 490,URB,200058519,Plaine Commune,RES
2005,1 214 860,1 213 140,ELEC,200058519,Plaine Commune,TER
2005,629 380,624 470,GN,200058519,Plaine Commune,TER
2005,166 870,165 660,PP+CMS,200058519,Plaine Commune,TER
2005,120 250,119 310,URB,200058519,Plaine Commune,TER
2005,1 295 000,1 295 000,PP+CMS,200058519,Plaine Commune,TRAF
2005,770,770,ELEC,200058519,Plaine Vallée,AGR
2005,6 880,6 880,GN,200058519,Plaine Vallée,AGR
2005,2 710,2 710,PP+CMS,200058519,Plaine Vallée,AGR
2005,21 280,21 280,ELEC,200058519,Plaine Vallée,IND
2005,5 200,5 200,GN,200058519,Plaine Vallée,IND
2005,2 790,2 790,PP+CMS,200058519,Plaine Vallée,IND
2005,45 500,44 480,BOIS,200058519,Plaine Vallée,RES
2005,412 850,409 950,ELEC,200058519,Plaine Vallée,RES
2005,908 510,892 060,GN,200058519,Plaine Vallée,RES
2005,199 220,195 480,PP+CMS,200058519,Plaine Vallée,RES
2005,217 650,216 970,ELEC,200058519,Plaine Vallée,TER
2005,177 900,174 810,GN,200058519,Plaine Vallée,TER
2005,41 300,40 580,PP+CMS,200058519,Plaine Vallée,TER
2005,392 330,392 330,PP+CMS,200058519,Plaine Vallée,TRAF
2005,1 700,1 700,ELEC,200058782,Plaines et Monts de France,AGR
2005,3 400,3 400,GN,200058782,Plaines et Monts de France,AGR
2005,11 160,11 160,PP+CMS,200058782,Plaines et Monts de France,AGR
2005,21 940,21 940,ELEC,200058782,Plaines et Monts de France,IND
2005,109 900,109 900,GN,200058782,Plaines et Monts de France,IND
2005,14 740,14 740,PP+CMS,200058782,Plaines et Monts de France,IND
2005,20 260,19 670,BOIS,200058782,Plaines et Monts de France,RES
2005,72 850,72 150,ELEC,200058782,Plaines et Monts de France,RES
2005,63 170,61 690,GN,200058782,Plaines et Monts de France,RES
2005,34 130,33 260,PP+CMS,200058782,Plaines et Monts de France,RES
2005,53 440,53 190,ELEC,200058782,Plaines et Monts de France,TER
2005,5 160,5 040,GN,200058782,Plaines et Monts de France,TER
2005,2 880,2 820,PP+CMS,200058782,Plaines et Monts de France,TER
2005,283 560,283 560,PP+CMS,200058782,Plaines et Monts de France,TRAF
2005,3 510,3 510,ELEC,200058782,Provinois,AGR
2005,1 090,1 090,GN,200058782,Provinois,AGR
