secteur,annee,insee,commune,emission
Agriculture,2015,77020,Bannost-Villegagnon,2.9
Agriculture,2015,77021,Barbey,0.2
Agriculture,2015,77022,Barbizon,0.2
Agriculture,2015,77023,Barcy,1.1
Agriculture,2015,77024,Bassevelle,3.7
Agriculture,2015,77025,Bazoches-lès-Bray,1.9
Agriculture,2015,77026,Beauchery-Saint-Martin,4.5
Agriculture,2015,77027,Beaumont-du-Gâtinais,2.5
Agriculture,2015,77029,Beauvoir,0.2
Agriculture,2015,77030,Bellot,1.1
Agriculture,2015,77031,Bernay-Vilbert,0.9
Agriculture,2015,77032,Beton-Bazoches,2.1
Agriculture,2015,77033,Bezalles,0.9
Agriculture,2015,77034,Blandy,0.7
Agriculture,2015,77035,Blennes,2.1
Agriculture,2015,77036,Boisdon,0.2
Agriculture,2015,77037,Bois-le-Roi,0
Agriculture,2015,77040,Boissise-le-Roi,0.3
Agriculture,2015,77041,Boissy-aux-Cailles,1.9
Agriculture,2015,77042,Boissy-le-Châtel,1.1
Agriculture,2015,77043,Boitron,0.1
Agriculture,2015,77044,Bombon,0.7
Agriculture,2015,77045,Bougligny,1.6
Agriculture,2015,77046,Boulancourt,0.1
Agriculture,2015,77047,Bouleurs,1.4
Agriculture,2015,77048,Bourron-Marlotte,0.3
Agriculture,2015,77049,Boutigny,1.6
Agriculture,2015,77050,Bransles,0.3
Agriculture,2015,77051,Bray-sur-Seine,0.1
Agriculture,2015,77052,Bréau,0
Agriculture,2015,77053,Brie-Comte-Robert,2
Agriculture,2015,77054,La Brosse-Montceaux,1.5
Agriculture,2015,77055,Brou-sur-Chantereine,0
Agriculture,2015,77056,Burcy,0.5
Agriculture,2015,77057,Bussières,0.8
Agriculture,2015,77058,Bussy-Saint-Georges,0.2
Agriculture,2015,77059,Bussy-Saint-Martin,0
Agriculture,2015,77060,Buthiers,0.9
Agriculture,2015,77061,Cannes-Écluse,0.4
Agriculture,2015,77062,Carnetin,0
Agriculture,2015,77063,La Celle-sur-Morin,0.4
Agriculture,2015,77065,Cély,0.2
Agriculture,2015,77066,Cerneux,0
Agriculture,2015,77067,Cesson,0.2
Agriculture,2015,77068,Cessoy-en-Montois,0.2
Agriculture,2015,77069,Chailly-en-Bière,3.6
Agriculture,2015,77070,Chailly-en-Brie,2.2
Agriculture,2015,77071,Chaintreaux,3.3
Agriculture,2015,77072,Chalautre-la-Grande,1.9
Agriculture,2015,77073,Chalautre-la-Petite,0.2
Agriculture,2015,77075,Chalifert,0.1
Agriculture,2015,77076,Chalmaison,0.6
Agriculture,2015,77077,Chambry,1.3
Agriculture,2015,77078,Chamigny,0.6
Agriculture,2015,77080,Champcenest,1
Agriculture,2015,77081,Champdeuil,0.2
Agriculture,2015,77082,Champeaux,0.7
Agriculture,2015,77083,Champs-sur-Marne,0
Agriculture,2015,77084,Changis-sur-Marne,0.2
Agriculture,2015,77085,Chanteloup-en-Brie,0.1
Agriculture,2015,77086,La Chapelle-Gauthier,1.1
Agriculture,2015,77087,La Chapelle-Iger,0.9
Agriculture,2015,77088,La Chapelle-la-Reine,2.2
Agriculture,2015,77089,La Chapelle-Rablais,0.5
Agriculture,2015,77090,La Chapelle-Saint-Sulpice,0.2
Agriculture,2015,77091,Les Chapelles-Bourbon,0.2
Agriculture,2015,77093,La Chapelle-Moutils,2
Agriculture,2015,77094,Charmentray,0.4
Agriculture,2015,77095,Charny,2
Agriculture,2015,77096,Chartrettes,0.1
Agriculture,2015,77097,Chartronges,1.9
Agriculture,2015,77098,Châteaubleau,0.2
Agriculture,2015,77099,Château-Landon,2.6
Agriculture,2015,77100,Le Châtelet-en-Brie,2.2
Agriculture,2015,77101,Châtenay-sur-Seine,0.9
Agriculture,2015,77102,Châtenoy,0.8
Agriculture,2015,77103,Châtillon-la-Borde,0.1
Agriculture,2015,77104,Châtres,0.8
Agriculture,2015,77106,Chauffry,0.8
Agriculture,2015,77107,Chaumes-en-Brie,1.5
Agriculture,2015,77108,Chelles,0.2
Agriculture,2015,77109,Chenoise-Cucharmoy,5.6
Agriculture,2015,77110,Chenou,1.9
Agriculture,2015,77111,Chessy,0.1
Agriculture,2015,77112,Chevrainvilliers,0.9
Agriculture,2015,77113,Chevru,2.7
Agriculture,2015,77114,Chevry-Cossigny,1.2
Agriculture,2015,77115,Chevry-en-Sereine,1.1
Agriculture,2015,77116,Choisy-en-Brie,4.2
Agriculture,2015,77117,Citry,0.5
Agriculture,2015,77118,Claye-Souilly,0.3
Agriculture,2015,77119,Clos-Fontaine,0.5
Agriculture,2015,77120,Cocherel,0.8
Agriculture,2015,77121,Collégien,0
Agriculture,2015,77122,Combs-la-Ville,0.5
Agriculture,2015,77123,Compans,0.7
Agriculture,2015,77124,Conches-sur-Gondoire,0
Agriculture,2015,77126,Congis-sur-Thérouanne,0.9
Agriculture,2015,77127,Coubert,0.9
Agriculture,2015,77128,Couilly-Pont-aux-Dames,0.1
Agriculture,2015,77129,Coulombs-en-Valois,2.7
Agriculture,2015,77130,Coulommes,1.2
Agriculture,2015,77131,Coulommiers,0.1
Agriculture,2015,77132,Coupvray,0.2
Agriculture,2015,77133,Courcelles-en-Bassée,1.3
Agriculture,2015,77134,Courchamp,1.2
Agriculture,2015,77135,Courpalay,1.7
Agriculture,2015,77136,Courquetaine,0.3
Agriculture,2015,77137,Courtacon,1.7
Agriculture,2015,77138,Courtomer,0.2
Agriculture,2015,77139,Courtry,0.1
Agriculture,2015,77140,Coutençon,0.3
Agriculture,2015,77141,Coutevroult,0.3
Agriculture,2015,77142,Crécy-la-Chapelle,1.7
Agriculture,2015,77143,Crégy-lès-Meaux,0.1
Agriculture,2015,77144,Crèvec?ur-en-Brie,0.2
Agriculture,2015,77145,Crisenoy,2
Agriculture,2015,77146,Croissy-Beaubourg,0.1
Agriculture,2015,77147,La Croix-en-Brie,2.8
Agriculture,2015,77148,Crouy-sur-Ourcq,0.6
Agriculture,2015,77150,Cuisy,0.2
Agriculture,2015,77151,Dagny,1
Agriculture,2015,77152,Dammarie-les-Lys,0
Agriculture,2015,77153,Dammartin-en-Goële,0.6
Agriculture,2015,77154,Dammartin-sur-Tigeaux,0.6
Agriculture,2015,77155,Dampmart,0.4
Agriculture,2015,77156,Darvault,0.2
Agriculture,2015,77157,Dhuisy,1
Agriculture,2015,77158,Diant,1.1
Agriculture,2015,77159,Donnemarie-Dontilly,0.6
Agriculture,2015,77161,Dormelles,0.9
Agriculture,2015,77162,Doue,3.4
Agriculture,2015,77163,Douy-la-Ramée,0.3
Agriculture,2015,77164,Échouboulains,1
Agriculture,2015,77165,Les Écrennes,0.9
Agriculture,2015,77167,Égligny,1.4
Agriculture,2015,77168,Égreville,2.8
Agriculture,2015,77169,Émerainville,0
Agriculture,2015,77171,Esbly,0.1
Agriculture,2015,77172,Esmans,0.9
Agriculture,2015,77173,Étrépilly,1.7
Agriculture,2015,77174,Everly,0.3
Agriculture,2015,77175,Évry-Grégy-sur-Yerre,1.2
Agriculture,2015,77176,Faremoutiers,2.5
Agriculture,2015,77177,Favières,1.5
Agriculture,2015,77178,Faÿ-lès-Nemours,1.1
Agriculture,2015,77179,Féricy,0.9
Agriculture,2015,77180,Férolles-Attilly,1.7
Agriculture,2015,77181,Ferrières-en-Brie,0.1
Agriculture,2015,77182,La Ferté-Gaucher,2.2
Agriculture,2015,77183,La Ferté-sous-Jouarre,0.3
Agriculture,2015,77184,Flagy,0.2
Agriculture,2015,77185,Fleury-en-Bière,0.4
Agriculture,2015,77186,Fontainebleau,0.3
Agriculture,2015,77187,Fontaine-Fourches,1
Agriculture,2015,77188,Fontaine-le-Port,0.1
Agriculture,2015,77190,Fontains,1.3
Agriculture,2015,77191,Fontenailles,0.5
Agriculture,2015,77192,Fontenay-Trésigny,1.5
Agriculture,2015,77193,Forfry,0.9
Agriculture,2015,77194,Forges,0.7
Agriculture,2015,77195,Fouju,1.1
Agriculture,2015,77196,Fresnes-sur-Marne,1.1
Agriculture,2015,77197,Frétoy,0.4
Agriculture,2015,77198,Fromont,1.6
Agriculture,2015,77199,Fublaines,0.2
Agriculture,2015,77200,Garentreville,1
Agriculture,2015,77201,Gastins,1.4
Agriculture,2015,77202,La Genevraye,0.4
Agriculture,2015,77203,Germigny-l'Évêque,0.5
Agriculture,2015,77204,Germigny-sous-Coulombs,0.7
Agriculture,2015,77205,Gesvres-le-Chapitre,0.3
Agriculture,2015,77206,Giremoutiers,0.7
Agriculture,2015,77207,Gironville,1.5
Agriculture,2015,77208,Gouaix,1.5
Agriculture,2015,77209,Gouvernes,0
Agriculture,2015,77210,La Grande-Paroisse,1.7
Agriculture,2015,77211,Grandpuits-Bailly-Carrois,2.6
Agriculture,2015,77212,Gravon,0.3
Agriculture,2015,77214,Gressy,0.2
Agriculture,2015,77215,Gretz-Armainvilliers,0.3
Agriculture,2015,77216,Grez-sur-Loing,0.5
Agriculture,2015,77217,Grisy-Suisnes,3
Agriculture,2015,77218,Grisy-sur-Seine,0.3
Agriculture,2015,77219,Guérard,1.6
Agriculture,2015,77220,Guercheville,1.7
Agriculture,2015,77221,Guermantes,0
Agriculture,2015,77222,Guignes,0.5
Agriculture,2015,77223,Gurcy-le-Châtel,0.8
Agriculture,2015,77224,Hautefeuille,0.3
Agriculture,2015,77225,La Haute-Maison,1.7
Agriculture,2015,77226,Héricy,0.7
Agriculture,2015,77227,Hermé,0.9
Agriculture,2015,77228,Hondevilliers,0.7
Agriculture,2015,77229,La Houssaye-en-Brie,2.1
Agriculture,2015,77230,Ichy,0.6
Agriculture,2015,77232,Isles-lès-Villenoy,0.3
Agriculture,2015,77233,Iverny,0.9
Agriculture,2015,77234,Jablines,0.2
Agriculture,2015,77235,Jaignes,0.9
Agriculture,2015,77236,Jaulnes,1.7
Agriculture,2015,77237,Jossigny,0.6
Agriculture,2015,77238,Jouarre,4.8
Agriculture,2015,77239,Jouy-le-Châtel,5.3
Agriculture,2015,77240,Jouy-sur-Morin,3
Agriculture,2015,77241,Juilly,0.3
Agriculture,2015,77242,Jutigny,0.4
Agriculture,2015,77243,Lagny-sur-Marne,0.2
Agriculture,2015,77244,Larchant,1.2
Agriculture,2015,77245,Laval-en-Brie,1.1
Agriculture,2015,77246,Léchelle,1.9
Agriculture,2015,77247,Lescherolles,0.6
Agriculture,2015,77248,Lesches,0.1
Agriculture,2015,77249,Lésigny,0.2
Agriculture,2015,77250,Leudon-en-Brie,2.1
Agriculture,2015,77251,Lieusaint,0.8
Agriculture,2015,77252,Limoges-Fourches,2
Agriculture,2015,77253,Lissy,0.8
Agriculture,2015,77254,Liverdy-en-Brie,0.6
Agriculture,2015,77255,Livry-sur-Seine,0
Agriculture,2015,77256,Lizines,1
Agriculture,2015,77257,Lizy-sur-Ourcq,0.9
Agriculture,2015,77258,Lognes,0
Agriculture,2015,77259,Longperrier,0.6
Agriculture,2015,77260,Longueville,0.4
Agriculture,2015,77261,Lorrez-le-Bocage-Préaux,3.2
Agriculture,2015,77262,Louan-Villegruis-Fontaine,3.8
Agriculture,2015,77263,Luisetaines,0.4
Agriculture,2015,77264,Lumigny-Nesles-Ormeaux,3.7
Agriculture,2015,77265,Luzancy,0.1
Agriculture,2015,77266,Machault,0.6
Agriculture,2015,77267,La Madeleine-sur-Loing,0.1
Agriculture,2015,77268,Magny-le-Hongre,0.1
Agriculture,2015,77269,Maincy,0.5
Agriculture,2015,77270,Maisoncelles-en-Brie,1.8
Agriculture,2015,77271,Maisoncelles-en-Gâtinais,0.6
Agriculture,2015,77272,Maison-Rouge,3.2
Agriculture,2015,77273,Marchémoret,0.4
Agriculture,2015,77274,Marcilly,0.2
Agriculture,2015,77275,Les Marêts,0.5
Agriculture,2015,77276,Mareuil-lès-Meaux,0.2
Agriculture,2015,77277,Marles-en-Brie,1
Agriculture,2015,77278,Marolles-en-Brie,1.1
Agriculture,2015,77279,Marolles-sur-Seine,1.3
Agriculture,2015,77280,Mary-sur-Marne,0.1
Agriculture,2015,77281,Mauperthuis,0.1
Agriculture,2015,77282,Mauregard,0.5
Agriculture,2015,77283,May-en-Multien,1.4
Agriculture,2015,77284,Meaux,0.2
Agriculture,2015,77285,Le Mée-sur-Seine,0.1
Agriculture,2015,77286,Meigneux,0.6
Agriculture,2015,77287,Meilleray,0.3
Agriculture,2015,77288,Melun,0.1
Agriculture,2015,77289,Melz-sur-Seine,1
Agriculture,2015,77290,Méry-sur-Marne,0.1
Agriculture,2015,77291,Le Mesnil-Amelot,0.5
Agriculture,2015,77292,Messy,0.9
Agriculture,2015,77293,Misy-sur-Yonne,0.4
Agriculture,2015,77294,Mitry-Mory,1.4
Agriculture,2015,77295,Moisenay,1
Agriculture,2015,77296,Moissy-Cramayel,0.9
Agriculture,2015,77297,Mondreville,4.8
Agriculture,2015,77298,Mons-en-Montois,0.5
Agriculture,2015,77300,Montceaux-lès-Meaux,0.1
Agriculture,2015,77301,Montceaux-lès-Provins,1.3
Agriculture,2015,77302,Montcourt-Fromonville,0.2
Agriculture,2015,77303,Montdauphin,1.4
Agriculture,2015,77304,Montenils,0.2
Agriculture,2015,77305,Montereau-Fault-Yonne,0.7
Agriculture,2015,77306,Montereau-sur-le-Jard,1
Agriculture,2015,77307,Montévrain,0.1
Agriculture,2015,77308,Montgé-en-Goële,0.6
Agriculture,2015,77309,Monthyon,1.5
Agriculture,2015,77310,Montigny-le-Guesdier,0.7
Agriculture,2015,77311,Montigny-Lencoup,1.6
Agriculture,2015,77312,Montigny-sur-Loing,0.1
Agriculture,2015,77313,Montmachoux,0.8
Agriculture,2015,77314,Montolivet,1
Agriculture,2015,77315,Montry,0.1
Agriculture,2015,77316,Moret Loing et Orvanne,1.1
Agriculture,2015,77317,Mormant,1.6
Agriculture,2015,77318,Mortcerf,0.5
Agriculture,2015,77319,Mortery,0.9
Agriculture,2015,77320,Mouroux,0.6
Agriculture,2015,77321,Mousseaux-lès-Bray,1.6
Agriculture,2015,77322,Moussy-le-Neuf,0.7
Agriculture,2015,77323,Moussy-le-Vieux,0.4
Agriculture,2015,77325,Mouy-sur-Seine,0.6
Agriculture,2015,77326,Nandy,0.1
Agriculture,2015,77327,Nangis,3.7
Agriculture,2015,77328,Nanteau-sur-Essonne,0.2
Agriculture,2015,77329,Nanteau-sur-Lunain,0.4
Agriculture,2015,77330,Nanteuil-lès-Meaux,0.3
Agriculture,2015,77331,Nanteuil-sur-Marne,0
Agriculture,2015,77332,Nantouillet,0.5
Agriculture,2015,77333,Nemours,0.5
Agriculture,2015,77335,Chauconin-Neufmontiers,1.1
Agriculture,2015,77336,Neufmoutiers-en-Brie,0.4
Agriculture,2015,77337,Noisiel,0.3
Agriculture,2015,77338,Noisy-Rudignon,0.8
Agriculture,2015,77339,Noisy-sur-École,0.5
Agriculture,2015,77340,Nonville,1.7
Agriculture,2015,77341,Noyen-sur-Seine,0.6
Agriculture,2015,77342,Obsonville,0.5
Agriculture,2015,77343,Ocquerre,1.5
Agriculture,2015,77344,Oissery,2.4
Agriculture,2015,77345,Orly-sur-Morin,0.1
Agriculture,2015,77347,Les Ormes-sur-Voulzie,0.7
Agriculture,2015,77348,Ormesson,0.1
Agriculture,2015,77349,Othis,0.8
Agriculture,2015,77350,Ozoir-la-Ferrière,0
Agriculture,2015,77352,Ozouer-le-Voulgis,0.9
Agriculture,2015,77353,Paley,0.8
Agriculture,2015,77354,Pamfou,0.8
Agriculture,2015,77355,Paroy,0.4
Agriculture,2015,77356,Passy-sur-Seine,0.2
Agriculture,2015,77357,Pécy,3.5
Agriculture,2015,77358,Penchard,0.1
Agriculture,2015,77359,Perthes,0.5
Agriculture,2015,77360,Pézarches,0.4
Agriculture,2015,77361,Pierre-Levée,1.2
Agriculture,2015,77363,Le Pin,0.5
Agriculture,2015,77364,Le Plessis-aux-Bois,0.3
Agriculture,2015,77365,Le Plessis-Feu-Aussoux,0.1
Agriculture,2015,77366,Le Plessis-l'Évêque,0.2
Agriculture,2015,77367,Le Plessis-Placy,1.1
Agriculture,2015,77368,Poigny,0.6
Agriculture,2015,77369,Poincy,0.7
Agriculture,2015,77370,Poligny,1
Agriculture,2015,77371,Pommeuse,1.5
Agriculture,2015,77372,Pomponne,0
Agriculture,2015,77373,Pontault-Combault,0.1
Agriculture,2015,77374,Pontcarré,0
Agriculture,2015,77376,Précy-sur-Marne,0.3
Agriculture,2015,77377,Presles-en-Brie,1.5
Agriculture,2015,77378,Pringy,0.4
Agriculture,2015,77379,Provins,2.1
Agriculture,2015,77380,Puisieux,1.4
Agriculture,2015,77381,Quiers,1.1
Agriculture,2015,77382,Quincy-Voisins,0.5
Agriculture,2015,77383,Rampillon,3.1
Agriculture,2015,77384,Réau,1.2
Agriculture,2015,77385,Rebais,1.3
Agriculture,2015,77386,Recloses,0.1
Agriculture,2015,77387,Remauville,1.6
Agriculture,2015,77388,Reuil-en-Brie,0.2
Agriculture,2015,77390,Roissy-en-Brie,0.1
Agriculture,2015,77391,Rouilly,0.2
Agriculture,2015,77392,Rouvres,0.2
Agriculture,2015,77393,Rozay-en-Brie,0.8
Agriculture,2015,77394,Rubelles,0.2
Agriculture,2015,77395,Rumont,1
Agriculture,2015,77396,Rupéreux,0.5
Agriculture,2015,77397,Saâcy-sur-Marne,0.9
Agriculture,2015,77398,Sablonnières,1.2
Agriculture,2015,77400,Saint-Augustin,0.4
Agriculture,2015,77401,Sainte-Aulde,0.5
Agriculture,2015,77402,Saint-Barthélemy,2.9
Agriculture,2015,77403,Saint-Brice,1
Agriculture,2015,77404,Sainte-Colombe,0.5
Agriculture,2015,77405,Saint-Cyr-sur-Morin,2.9
Agriculture,2015,77406,Saint-Denis-lès-Rebais,1.5
Agriculture,2015,77407,Saint-Fargeau-Ponthierry,1.2
Agriculture,2015,77408,Saint-Fiacre,0.1
Agriculture,2015,77409,Saint-Germain-Laval,0.4
Agriculture,2015,77410,Saint-Germain-Laxis,0.7
Agriculture,2015,77411,Saint-Germain-sous-Doue,1.7
Agriculture,2015,77412,Saint-Germain-sur-École,0.3
Agriculture,2015,77413,Saint-Germain-sur-Morin,0.1
Agriculture,2015,77414,Saint-Hilliers,3
Agriculture,2015,77415,Saint-Jean-les-Deux-Jumeaux,1.1
Agriculture,2015,77416,Saint-Just-en-Brie,1.4
Agriculture,2015,77417,Saint-Léger,2.2
Agriculture,2015,77418,Saint-Loup-de-Naud,0.8
Agriculture,2015,77420,Saint-Mard,0.9
Agriculture,2015,77421,Saint-Mars-Vieux-Maisons,2.5
Agriculture,2015,77423,Saint-Martin-des-Champs,1.4
Agriculture,2015,77424,Saint-Martin-du-Boschet,1.4
Agriculture,2015,77425,Saint-Martin-en-Bière,1.1
Agriculture,2015,77426,Saint-Méry,0.6
Agriculture,2015,77427,Saint-Mesmes,1
Agriculture,2015,77428,Saint-Ouen-en-Brie,0.4
Agriculture,2015,77429,Saint-Ouen-sur-Morin,0.1
Agriculture,2015,77430,Saint-Pathus,0.3
Agriculture,2015,77431,Saint-Pierre-lès-Nemours,0.4
Agriculture,2015,77432,Saint-Rémy-la-Vanne,1.4
Agriculture,2015,77433,Beautheil-Saints,4.2
Agriculture,2015,77434,Saint-Sauveur-lès-Bray,0.2
Agriculture,2015,77435,Saint-Sauveur-sur-École,0.8
Agriculture,2015,77436,Saint-Siméon,0.5
Agriculture,2015,77437,Saint-Soupplets,1.5
Agriculture,2015,77438,Saint-Thibault-des-Vignes,0.1
Agriculture,2015,77439,Salins,1.2
Agriculture,2015,77440,Sammeron,0.8
Agriculture,2015,77441,Samois-sur-Seine,0
Agriculture,2015,77442,Samoreau,0
Agriculture,2015,77443,Sancy,0.4
Agriculture,2015,77444,Sancy-lès-Provins,2.7
Agriculture,2015,77445,Savigny-le-Temple,0.1
Agriculture,2015,77446,Savins,0.5
Agriculture,2015,77449,Serris,0.2
Agriculture,2015,77450,Servon,0.4
Agriculture,2015,77451,Signy-Signets,0.8
Agriculture,2015,77452,Sigy,0.2
Agriculture,2015,77453,Sivry-Courtry,1.3
Agriculture,2015,77454,Sognolles-en-Montois,0.7
Agriculture,2015,77455,Soignolles-en-Brie,0.5
Agriculture,2015,77456,Soisy-Bouy,0
Agriculture,2015,77457,Solers,0.5
Agriculture,2015,77458,Souppes-sur-Loing,2
Agriculture,2015,77459,Sourdun,1.8
Agriculture,2015,77460,Tancrou,1.2
Agriculture,2015,77461,Thénisy,0.8
Agriculture,2015,77462,Thieux,1
Agriculture,2015,77463,Thomery,0.1
Agriculture,2015,77464,Thorigny-sur-Marne,0.1
Agriculture,2015,77465,Thoury-Férottes,0.8
Agriculture,2015,77466,Tigeaux,0.2
Agriculture,2015,77467,La Tombe,0.6
Agriculture,2015,77468,Torcy,0
Agriculture,2015,77469,Touquin,0.8
Agriculture,2015,77470,Tournan-en-Brie,1.7
Agriculture,2015,77471,Tousson,2.1
Agriculture,2015,77472,La Trétoire,1.4
Agriculture,2015,77473,Treuzy-Levelay,0.4
Agriculture,2015,77474,Trilbardou,0.5
Agriculture,2015,77475,Trilport,0.5
Agriculture,2015,77476,Trocy-en-Multien,0.8
Agriculture,2015,77477,Ury,1.1
Agriculture,2015,77478,Ussy-sur-Marne,1.6
Agriculture,2015,77480,Valence-en-Brie,1.1
Agriculture,2015,77481,Vanvillé,0.6
Agriculture,2015,77482,Varennes-sur-Seine,0.8
Agriculture,2015,77483,Varreddes,0.7
Agriculture,2015,77484,Vaucourtois,0.1
Agriculture,2015,77485,Le Vaudoué,0.3
Agriculture,2015,77486,Vaudoy-en-Brie,3.5
Agriculture,2015,77487,Vaux-le-Pénil,1
Agriculture,2015,77489,Vaux-sur-Lunain,0.6
Agriculture,2015,77490,Vendrest,1.5
Agriculture,2015,77492,Verdelot,3.8
Agriculture,2015,77493,Verneuil-l'Étang,0.8
Agriculture,2015,77494,Vernou-la-Celle-sur-Seine,0.6
Agriculture,2015,77495,Vert-Saint-Denis,1.2
Agriculture,2015,77496,Vieux-Champagne,0.7
Agriculture,2015,77500,Villebéon,1.4
Agriculture,2015,77501,Villecerf,0.5
Agriculture,2015,77504,Villemaréchal,1.9
Agriculture,2015,77505,Villemareuil,0.9
Agriculture,2015,77506,Villemer,1.5
Agriculture,2015,77507,Villenauxe-la-Petite,2.3
Agriculture,2015,77508,Villeneuve-le-Comte,1.2
Agriculture,2015,77509,Villeneuve-les-Bordes,0.5
Agriculture,2015,77510,Villeneuve-Saint-Denis,0.3
Agriculture,2015,77511,Villeneuve-sous-Dammartin,1
Agriculture,2015,77512,Villeneuve-sur-Bellot,0.4
Agriculture,2015,77513,Villenoy,0.4
Agriculture,2015,77514,Villeparisis,0.3
Agriculture,2015,77515,Villeroy,1.1
Agriculture,2015,77516,Ville-Saint-Jacques,1.2
Agriculture,2015,77517,Villevaudé,0.3
Agriculture,2015,77518,Villiers-en-Bière,1
Agriculture,2015,77519,Villiers-Saint-Georges,5.6
Agriculture,2015,77520,Villiers-sous-Grez,0.2
Agriculture,2015,77521,Villiers-sur-Morin,0.2
Agriculture,2015,77522,Villiers-sur-Seine,0.9
Agriculture,2015,77523,Villuis,1
Agriculture,2015,77524,Vimpelles,1.4
Agriculture,2015,77525,Vinantes,0.9
Agriculture,2015,77526,Vincy-Man?uvre,1
Agriculture,2015,77527,Voinsles,3.1
Agriculture,2015,77528,Voisenon,0.4
Agriculture,2015,77529,Voulangis,1.1
Agriculture,2015,77530,Voulton,0
Agriculture,2015,77531,Voulx,1
Agriculture,2015,77532,Vulaines-lès-Provins,1.4
Agriculture,2015,77533,Vulaines-sur-Seine,0
Agriculture,2015,77534,Yèbles,0.7
Agriculture,2015,78003,Ablis,3.1
Agriculture,2015,78005,Achères,0.2
Agriculture,2015,78006,Adainville,0.3
Agriculture,2015,78007,Aigremont,0
Agriculture,2015,78009,Allainville,2.8
Agriculture,2015,78010,Les Alluets-le-Roi,1.5
Agriculture,2015,78013,Andelu,1.3
Agriculture,2015,78015,Andrésy,0
Agriculture,2015,78020,Arnouville-lès-Mantes,1.3
Agriculture,2015,78029,Aubergenville,0.3
Agriculture,2015,78030,Auffargis,1.4
Agriculture,2015,78033,Aulnay-sur-Mauldre,0.1
Agriculture,2015,78034,Auteuil,0.5
Agriculture,2015,78036,Autouillet,0.1
Agriculture,2015,78043,Bailly,0.5
Agriculture,2015,78048,Bazainville,0.9
Agriculture,2015,78049,Bazemont,0.2
Agriculture,2015,78050,Bazoches-sur-Guyonne,1
Agriculture,2015,78053,Béhoust,0.2
Agriculture,2015,78057,Bennecourt,0.7
Agriculture,2015,78062,Beynes,1.1
Agriculture,2015,78068,Blaru,1.6
Agriculture,2015,78070,Boinville-en-Mantois,0.3
Agriculture,2015,78071,Boinville-le-Gaillard,1
Agriculture,2015,78072,Boinvilliers,0.2
Agriculture,2015,78073,Bois-d'Arcy,0
Agriculture,2015,78076,Boissets,0.7
Agriculture,2015,78077,La Boissière-École,0.9
Agriculture,2015,78082,Boissy-Mauvoisin,0.8
Agriculture,2015,78084,Boissy-sans-Avoir,0.4
Agriculture,2015,78087,Bonnelles,1
Agriculture,2015,78089,Bonnières-sur-Seine,0.4
Agriculture,2015,78090,Bouafle,0.6
Agriculture,2015,78092,Bougival,0
Agriculture,2015,78096,Bourdonné,0.6
Agriculture,2015,78104,Breuil-Bois-Robert,0.3
